,time,pet,prec,prob,pn,ps,evap,perc,pr,q9,q1,rout,exch,aexch1,aexch2,qr,qd,qsim,qobs
134,1990/5/14,2,2.5,234.0023588,0.5,0.231579011,2,0.656376835,0.924797824,1.673231992,0.240636133,46.15809588,0.586432809,0.586432809,0.586432809,2.543632383,0.827068942,3.370701326,2.736
135,1990/5/15,2.3,1.8,232.8977866,0,0,2.263625964,0.640946266,0.640946266,0.720168665,0.105892591,45.19085199,0.573978441,0.573978441,0.573978441,2.261390993,0.679871032,2.941262025,2.616
136,1990/5/16,2.7,0,229.8047017,0,0,2.493799972,0.599284959,0.599284959,0.5603913,0.06652799,44.26597751,0.532972542,0.532972542,0.532972542,2.018238328,0.599500532,2.61773886,2.52
137,1990/5/17,3.1,2.4,228.5774371,0,0,3.043892674,0.583371854,0.583371854,0.533069203,0.060070582,43.46744267,0.495761948,0.495761948,0.495761948,1.827365984,0.555832529,2.383198514,2.184
138,1990/5/18,2.8,13.3,232.9623159,10.5,5.026718315,2.8,0.641839607,6.115121292,2.710621146,0.179946386,44.55233369,0.465159932,0.465159932,0.465159932,2.090890062,0.645106318,2.73599638,2.4
139,1990/5/19,2.6,5.8,233.803008,3.2,1.494262232,2.6,0.653570057,2.359307825,4.019692352,0.46382971,46.44560946,0.507077785,0.507077785,0.507077785,2.633494365,0.970907495,3.60440186,3.192
140,1990/5/20,2.8,4.3,233.8462483,1.5,0.69741827,2.8,0.654178039,1.456759769,1.766781507,0.260416904,46.23239744,0.58658954,0.58658954,0.58658954,2.566583064,0.847006443,3.413589507,3.192
141,1990/5/21,2.7,20,240.8415793,17.3,7.754052979,2.7,0.758721918,10.30466894,4.806880336,0.350531844,48.32123281,0.577218757,0.577218757,0.577218757,3.295263726,0.927750601,4.223014327,2.856
142,1990/5/22,2,9.8,243.3651291,7.8,3.323132037,2,0.799582289,5.276450252,7.287559606,0.815743819,51.4963787,0.673768966,0.673768966,0.673768966,4.786182685,1.489512785,6.275695469,5.664
143,1990/5/23,2.2,2.1,242.4857369,0,0,2.194245157,0.785146977,0.785146977,2.974297438,0.488365336,50.8663749,0.841872644,0.841872644,0.841872644,4.446173877,1.33023798,5.776411857,6.84
144,1990/5/24,2.6,1.6,240.7873916,0,0,2.540481903,0.757863379,0.757863379,0.695852549,0.13088731,48.85742955,0.806372559,0.806372559,0.806372559,3.511170457,0.937259869,4.448430326,6.24
145,1990/5/25,2.2,3.7,240.6802198,1.5,0.648995871,2.2,0.756167678,1.607171806,1.017637599,0.094750404,47.56393031,0.700301624,0.700301624,0.700301624,3.011438464,0.795052028,3.806490493,5.544
146,1990/5/26,2.6,0.2,237.7216616,0,0,2.448008094,0.710550197,0.710550197,1.092200639,0.131019499,46.60810413,0.637529158,0.637529158,0.637529158,2.685555976,0.768548657,3.454104633,4.992
147,1990/5/27,3.2,0,234.0838755,0,0,2.980258729,0.657527349,0.657527349,0.618545907,0.080466151,45.47830231,0.593803857,0.593803857,0.593803857,2.342151586,0.674270008,3.016421595,4.056
148,1990/5/28,3.2,0,230.5143895,0,0,2.960840639,0.608645288,0.608645288,0.572461364,0.065305157,44.51452958,0.54493266,0.54493266,0.54493266,2.081166754,0.610237817,2.691404571,3.432
149,1990/5/29,3.4,0.1,226.9193495,0,0,3.13262542,0.562414619,0.562414619,0.529515072,0.06042631,43.67439121,0.50557343,0.50557343,0.50557343,1.875226874,0.565999739,2.441226613,2.856
150,1990/5/30,3.5,0.7,223.8381467,0,0,3.256122272,0.525080548,0.525080548,0.491422504,0.05596725,42.93057182,0.472957365,0.472957365,0.472957365,1.708199261,0.528924615,2.237123876,2.52
151,1990/5/31,3.6,2.2,222.0619723,0,0,3.471691666,0.504482756,0.504482756,0.464434322,0.052496274,42.26947658,0.445360134,0.445360134,0.445360134,1.570889695,0.497856408,2.068746102,2.184
152,1990/6/1,3.8,0,218.1694991,0,0,3.430861516,0.461611636,0.461611636,0.437096149,0.049750205,41.67299728,0.421815008,0.421815008,0.421815008,1.455390453,0.471565213,1.926955666,1.896
153,1990/6/2,4,1.1,215.1408409,0,0,3.698334058,0.430324144,0.430324144,0.403088817,0.045980048,41.12207983,0.401346578,0.401346578,0.401346578,1.355352846,0.447326627,1.802679473,1.1064
154,1990/6/3,3.9,1.5,212.5988025,0,0,3.636637779,0.405400662,0.405400662,0.377444486,0.042854368,40.61414953,0.383081108,0.383081108,0.383081108,1.268455894,0.425935475,1.69439137,0.9816
155,1990/6/4,3.9,0,208.7828157,0,0,3.445809956,0.370176804,0.370176804,0.350943689,0.040060868,40.14012732,0.36677418,0.36677418,0.36677418,1.191740077,0.406835048,1.598575125,0.8688
156,1990/6/5,4.2,0,204.7719349,0,0,3.675032117,0.335848707,0.335848707,0.319596132,0.036679628,39.6892292,0.352008859,0.352008859,0.352008859,1.122503114,0.388688487,1.511191601,0.924
157,1990/6/6,3.9,1.1,202.0292677,0,0,3.528783104,0.3138841,0.3138841,0.293585643,0.033507631,39.26118369,0.338362565,0.338362565,0.338362565,1.05999372,0.371870196,1.431863916,1.1712
158,1990/6/7,3.8,16.5,209.1070837,12.7,7.450886784,3.8,0.373070737,5.622183953,2.379797554,0.148164275,40.68625272,0.325761566,0.325761566,0.325761566,1.280490085,0.473925841,1.754415926,1.236
159,1990/6/8,3.9,0,205.3500134,0,0,3.416438354,0.340631978,0.340631978,2.973231601,0.383681529,42.42604112,0.36905824,0.36905824,0.36905824,1.602501444,0.752739769,2.355241213,1.044
160,1990/6/9,4.2,0.4,201.7409467,0,0,3.697422876,0.311643819,0.311643819,0.295115591,0.09571876,41.68990585,0.427308727,0.427308727,0.427308727,1.458559592,0.523027487,1.981587079,0.6216
161,1990/6/10,3.7,0,198.274896,0,0,3.180347978,0.285702749,0.285702749,0.270230149,0.030936878,41.02388874,0.401916821,0.401916821,0.401916821,1.338164072,0.432853699,1.771017771,0.7128
162,1990/6/11,3,0,195.4527793,0,0,2.556229346,0.265887375,0.265887375,0.24930344,0.028441291,40.41702876,0.379889135,0.379889135,0.379889135,1.236052556,0.408330426,1.644382982,0.4968
163,1990/6/12,3.1,0,192.5859468,0,0,2.61992931,0.246903108,0.246903108,0.231797974,0.026405748,39.86095455,0.360581404,0.360581404,0.360581404,1.14845359,0.386987151,1.535440741,0.4584
164,1990/6/13,3,0,189.8417524,0,0,2.514429139,0.229765339,0.229765339,0.215441683,0.024538049,39.3475501,0.343514374,0.343514374,0.343514374,1.072360512,0.368052422,1.440412935,0.4584
165,1990/6/14,3.2,0.3,187.2166885,0,0,2.710785931,0.214277897,0.214277897,0.200669733,0.022838718,38.87088342,0.328276597,0.328276597,0.328276597,1.005613002,0.351115315,1.356728317,0.4584
166,1990/6/15,3.2,2.1,186.0996255,0,0,3.00911603,0.207946995,0.207946995,0.190348771,0.021471494,38.42888333,0.314567189,0.314567189,0.314567189,0.946916052,0.336038683,1.282954735,0.4224
167,1990/6/16,2.6,4.1,186.8776086,1.5,0.99032315,2.6,0.212340057,0.722016907,0.390260596,0.03215317,38.20327318,0.302224843,0.302224843,0.302224843,0.918095594,0.334378013,1.252473607,0.4224
168,1990/6/17,2.6,0,184.535956,0,0,2.142314747,0.199337883,0.199337883,0.443305445,0.054665882,38.04439003,0.296060175,0.296060175,0.296060175,0.898248763,0.350726057,1.24897482,0.4968
169,1990/6/18,3,4.7,185.4631206,1.7,1.131571924,3,0.204407316,0.772835392,0.405992156,0.038686619,37.865782,0.291773048,0.291773048,0.291773048,0.876373238,0.330459667,1.206832905,0.4224
170,1990/6/19,3.1,0.5,183.1385753,0,0,2.632656865,0.191888454,0.191888454,0.466020509,0.057767852,37.75569349,0.287006834,0.287006834,0.287006834,0.863115848,0.344774687,1.207890534,0.4968
171,1990/6/20,3.4,1.8,181.6501166,0,0,3.104257844,0.184200804,0.184200804,0.169662224,0.025871929,37.38925112,0.284096945,0.284096945,0.284096945,0.820201545,0.309968874,1.130170419,0.3576
172,1990/6/21,3.4,0,178.7291312,0,0,2.75115302,0.169832439,0.169832439,0.160103798,0.01819537,37.04263682,0.274562782,0.274562782,0.274562782,0.78128088,0.292758152,1.074039031,0.3264
173,1990/6/22,3.3,2.3,177.76004,0,0,3.10382178,0.165269384,0.165269384,0.151046335,0.017052553,36.71364973,0.265756938,0.265756938,0.265756938,0.745790361,0.282809491,1.028599852,0.3
174,1990/6/23,3,8.9,181.6148503,5.9,4.038831981,3,0.184021703,2.045189722,0.891496346,0.057844877,37.0775987,0.257587298,0.257587298,0.257587298,0.785134678,0.315432175,1.100566853,0.3
175,1990/6/24,2.7,3.9,182.2396389,1.2,0.81200409,2.7,0.187215466,0.575211376,1.259884306,0.150080888,37.74257182,0.266635875,0.266635875,0.266635875,0.861547052,0.416716762,1.278263814,0.3888
176,1990/6/25,2.6,2.3,181.8103711,0,0,2.544251412,0.185016421,0.185016421,0.363524742,0.066293664,37.55093897,0.283751521,0.283751521,0.283751521,0.838909122,0.350045185,1.188954306,0.3888
177,1990/6/26,2.7,3.2,181.9629842,0.5,0.338408995,2.7,0.185795838,0.347386843,0.230667102,0.026667715,37.25536829,0.278740957,0.278740957,0.278740957,0.804978739,0.305408672,1.11038741,0.3888
178,1990/6/27,2.5,2,181.373581,0,0,2.406603104,0.182800154,0.182800154,0.247620179,0.029210992,36.99776727,0.271137131,0.271137131,0.271137131,0.77635833,0.300348123,1.076706453,0.3888
179,1990/6/28,2.8,0,178.9373461,0,0,2.265408917,0.170825896,0.170825896,0.159789122,0.019958359,36.67995505,0.264631958,0.264631958,0.264631958,0.742233301,0.284590317,1.026823617,0.4224
180,1990/6/29,3.4,0,176.0540156,0,0,2.725854956,0.157475559,0.157475559,0.148468603,0.016930782,36.3745473,0.256760826,0.256760826,0.256760826,0.710637174,0.273691608,0.984328782,0.3888
181,1990/6/30,3.6,6.5,177.9008207,2.9,2.012731165,3.6,0.165926088,1.053194924,0.495625472,0.035565992,36.40571923,0.249355856,0.249355856,0.249355856,0.713809402,0.284921849,0.99873125,0.3576
182,1990/7/1,3.3,0,175.1109777,0,0,2.636547375,0.153295599,0.153295599,0.592326438,0.075002471,36.52236467,0.250104575,0.250104575,0.250104575,0.725785572,0.325107046,1.050892619,0.3
183,1990/7/2,3.3,0.6,172.8296271,0,0,2.737799935,0.143550654,0.143550654,0.134115821,0.025729283,36.2148324,0.252920535,0.252920535,0.252920535,0.694568628,0.278649818,0.973218446,0.3
184,1990/7/3,3.8,3.4,172.3728222,0,0,3.715144423,0.141660467,0.141660467,0.128448775,0.014428514,35.9228464,0.245544755,0.245544755,0.245544755,0.665979528,0.259973268,0.925952796,0.3
185,1990/7/4,2.9,3,172.3024432,0.1,0.070991988,2.9,0.141371032,0.170379044,0.138841087,0.014818714,35.65934138,0.238685248,0.238685248,0.238685248,0.641031355,0.253503962,0.894535316,0.3264
186,1990/7/5,2.9,9.6,176.8465391,6.7,4.705154494,2.9,0.161058603,2.15590411,0.937819321,0.060281328,36.14239233,0.232613328,0.232613328,0.232613328,0.687381695,0.292894656,0.980276351,0.3264
187,1990/7/6,2.8,4.7,177.9959446,1.9,1.315776505,2.8,0.166370999,0.750594494,1.385077777,0.161326277,36.99522039,0.243829989,0.243829989,0.243829989,0.776079702,0.405156265,1.181235968,0.3888
188,1990/7/7,2.6,0.1,175.8391429,0,0,2.100286472,0.156515206,0.156515206,0.440815128,0.078594015,36.93147083,0.264568204,0.264568204,0.264568204,0.769132897,0.343162219,1.112295116,0.5352
189,1990/7/8,3.2,0,173.1557449,0,0,2.538485576,0.144912406,0.144912406,0.136279432,0.022403552,36.59717167,0.262975989,0.262975989,0.262975989,0.733554581,0.285379541,1.018934122,0.4224
190,1990/7/9,3.4,0.1,170.4297348,0,0,2.692168317,0.133841859,0.133841859,0.126047204,0.014385092,36.2771551,0.25473834,0.25473834,0.25473834,0.700802116,0.269123432,0.969925548,0.3888
191,1990/7/10,3.8,0,167.3549173,0,0,2.952638139,0.122179285,0.122179285,0.115849803,0.013258765,35.9695471,0.247026906,0.247026906,0.247026906,0.670484707,0.260285671,0.930770378,0.3576
192,1990/7/11,3.7,4.9,168.1002897,1.2,0.870300938,3.7,0.124928558,0.45462762,0.241311227,0.0196527,35.79669508,0.239773055,0.239773055,0.239773055,0.6539363,0.259425754,0.913362054,0.3264
193,1990/7/12,3.9,0,164.9835042,0,0,3.003032305,0.113753246,0.113753246,0.274485857,0.034059632,35.66535361,0.23576441,0.23576441,0.23576441,0.641591736,0.269824042,0.911415779,0.3264
194,1990/7/13,4.3,0,161.6122118,0,0,3.268710043,0.102582358,0.102582358,0.097964316,0.015150478,35.3805749,0.232750623,0.232750623,0.232750623,0.615493658,0.247901101,0.863394759,0.3264
195,1990/7/14,4.3,0,158.2955661,0,0,3.224177847,0.092467832,0.092467832,0.088327884,0.010167977,35.10419472,0.226310697,0.226310697,0.226310697,0.591018756,0.236478674,0.82749743,0.3
196,1990/7/15,3.9,0,155.3259286,0,0,2.885532783,0.08410473,0.08410473,0.079916797,0.009182509,34.83622597,0.22018338,0.22018338,0.22018338,0.568068926,0.229365889,0.797434816,0.2712
197,1990/7/16,3.9,0,152.4009306,0,0,2.848527191,0.076470804,0.076470804,0.072678101,0.008341547,34.57670579,0.214356585,0.214356585,0.214356585,0.546554871,0.222698132,0.769253003,0.2712
198,1990/7/17,4.5,0,149.0916693,0,0,3.240747419,0.06851389,0.06851389,0.065679956,0.007562465,34.32487462,0.208819299,0.208819299,0.208819299,0.52633042,0.216381764,0.742712183,0.2472
199,1990/7/18,3.6,9,153.2083982,5.4,4.195249201,3.6,0.07852032,1.283271119,0.541611387,0.03360907,34.52747898,0.203544486,0.203544486,0.203544486,0.542551513,0.237153556,0.77970507,0.2232
200,1990/7/19,3,0,150.9616967,0,0,2.173777343,0.072924104,0.072924104,0.676737558,0.087432985,34.84332958,0.207780614,0.207780614,0.207780614,0.568667576,0.2952136,0.863881176,0.2232
201,1990/7/20,3.1,0,148.6711521,0,0,2.222992411,0.067552226,0.067552226,0.063509271,0.021449612,34.57493779,0.21450961,0.21450961,0.21450961,0.546410665,0.235959222,0.782369887,0.2472
202,1990/7/21,3.1,0,146.4092282,0,0,2.199360683,0.062563211,0.062563211,0.058825849,0.006709073,34.31684929,0.20878193,0.20878193,0.20878193,0.525696282,0.215491003,0.741187286,0.2472
203,1990/7/22,3.3,0,144.0362812,0,0,2.315296016,0.057651009,0.057651009,0.054366084,0.006207342,34.06823032,0.20337797,0.20337797,0.20337797,0.506363023,0.209585312,0.715948335,0.2232
204,1990/7/23,3.8,0,141.3508001,0,0,2.633011465,0.052469538,0.052469538,0.049838715,0.005709305,33.82808401,0.198267483,0.198267483,0.198267483,0.488252511,0.203976788,0.6922293,0.2232
205,1990/7/24,4,0,138.5698908,0,0,2.73340541,0.047503921,0.047503921,0.045260675,0.005199072,33.5955337,0.193418889,0.193418889,0.193418889,0.471229878,0.198617961,0.669847838,0.2004
206,1990/7/25,4.1,0,135.7658657,0,0,2.761139826,0.042885336,0.042885336,0.040928731,0.004707581,33.37006925,0.188804956,0.188804956,0.188804956,0.455198129,0.193512537,0.648710666,0.2004
207,1990/7/26,3.5,13.7,143.959296,10.2,8.250927314,3.5,0.057496982,2.006569669,0.814445743,0.047445738,33.87702323,0.184407194,0.184407194,0.184407194,0.491898965,0.231852932,0.723751897,0.2004
208,1990/7/27,3.9,0,141.206294,0,0,2.700800327,0.052201684,0.052201684,1.033744588,0.134598632,34.55997625,0.194400031,0.194400031,0.194400031,0.545191599,0.328998662,0.874190261,0.2472
209,1990/7/28,4.4,0,138.1570833,0,0,3.002410614,0.046800064,0.046800064,0.044847342,0.028151871,34.28973128,0.208465891,0.208465891,0.208465891,0.523558194,0.236617762,0.760175956,0.2232
210,1990/7/29,4.7,0,134.9605214,0,0,3.154934257,0.041627614,0.041627614,0.040076429,0.004630181,34.02923857,0.202816026,0.202816026,0.202816026,0.503385174,0.207446207,0.710831381,0.18
211,1990/7/30,4.2,9.3,139.0772747,5.1,4.165133913,4.2,0.04838062,0.983246706,0.409497242,0.024892239,34.12545073,0.197474395,0.197474395,0.197474395,0.510759472,0.222366635,0.733126107,0.2004
212,1990/7/31,3,10.9,145.3564525,7.9,6.339521892,3,0.060344146,1.620822254,1.136827222,0.101213759,34.88917002,0.199435456,0.199435456,0.199435456,0.572543383,0.300649215,0.873192598,0.2004
213,1990/8/1,3.2,0,143.0666656,0,0,2.234051896,0.055735012,0.055735012,0.840376203,0.120208998,35.33375607,0.215498979,0.215498979,0.215498979,0.611289133,0.335707977,0.94699711,0.2712
214,1990/8/2,3.6,0.7,141.0119839,0,0,2.70283843,0.051843241,0.051843241,0.048623876,0.023947078,35.02360706,0.225264267,0.225264267,0.225264267,0.584037154,0.249211345,0.833248499,0.2004
215,1990/8/3,3.6,0.2,138.6425349,0,0,2.5218203,0.047628655,0.047628655,0.044993739,0.005137716,34.72800659,0.218419312,0.218419312,0.218419312,0.559013525,0.223557028,0.782570552,0.2004
216,1990/8/4,3.5,0,136.2384013,0,0,2.360496257,0.043637347,0.043637347,0.041288828,0.004724966,34.44539971,0.212034962,0.212034962,0.212034962,0.535930665,0.216759927,0.752690592,0.18
217,1990/8/5,3.5,0,133.8679408,0,0,2.330491848,0.039968696,0.039968696,0.037824133,0.004330284,34.17471114,0.206056958,0.206056958,0.206056958,0.514569661,0.210387241,0.724956902,0.1608
218,1990/8/6,3.7,12.9,141.3143961,9.2,7.498857315,3.7,0.052401957,1.753544642,0.713003293,0.041653009,34.5442469,0.200444879,0.200444879,0.200444879,0.543912412,0.242097888,0.786010301,0.1608
219,1990/8/7,2.5,23.1,157.3303524,20.6,16.10563598,2.5,0.089679703,4.58404372,2.696516375,0.217273448,36.70411493,0.208134002,0.208134002,0.208134002,0.744782347,0.42540745,1.170189797,0.2712
220,1990/8/8,2.7,1.6,156.4290832,0,0,2.414131726,0.087137484,0.087137484,2.348917854,0.326314153,38.37094373,0.257353234,0.257353234,0.257353234,0.939442289,0.583667386,1.523109675,0.7128
221,1990/8/9,2.7,1.5,155.4600605,0,0,2.384553849,0.084468897,0.084468897,0.077369379,0.061692724,37.87183855,0.30063301,0.30063301,0.30063301,0.87710757,0.362325735,1.239433305,0.3576
222,1990/8/10,2.7,1,154.1323114,0,0,2.246829974,0.080919131,0.080919131,0.074619498,0.008400449,37.41093574,0.287167538,0.287167538,0.287167538,0.822689849,0.295567987,1.118257836,0.3
223,1990/8/11,2.7,0,152.0911375,0,0,1.965477861,0.075695957,0.075695957,0.070763547,0.008019133,36.98216683,0.275120519,0.275120519,0.275120519,0.774652968,0.283139652,1.05779262,0.2712
224,1990/8/12,3,0,149.8580375,0,0,2.162805367,0.070294652,0.070294652,0.065992311,0.007512643,36.58057574,0.264241618,0.264241618,0.264241618,0.731825025,0.271754261,1.003579285,0.2232
225,1990/8/13,3.1,0,147.5812826,0,0,2.21164489,0.065110079,0.065110079,0.061216768,0.00697937,36.2027602,0.254334257,0.254334257,0.254334257,0.693366565,0.261313627,0.954680192,0.2004
226,1990/8/14,3.2,0,145.2629277,0,0,2.258204713,0.060150103,0.060150103,0.05663939,0.006463286,35.84603341,0.245258391,0.245258391,0.245258391,0.658624567,0.251721678,0.910346245,0.2004
227,1990/8/15,3.3,1.3,143.8072142,0,0,2.698519875,0.057193677,0.057193677,0.052967011,0.006008617,35.50877389,0.236903704,0.236903704,0.236903704,0.627130238,0.242912322,0.87004256,0.18
228,1990/8/16,3.1,1.4,142.571569,0,0,2.580868642,0.054776545,0.054776545,0.050519303,0.005701182,35.18996163,0.229193792,0.229193792,0.229193792,0.598525355,0.234894974,0.833420329,0.18
229,1990/8/17,2.8,0,140.5911839,0,0,1.929311379,0.051073748,0.051073748,0.047835919,0.005424888,34.88747025,0.222071977,0.222071977,0.222071977,0.572399276,0.227496865,0.799896141,0.18
230,1990/8/18,2.9,0,138.5658412,0,0,1.977845657,0.047496975,0.047496975,0.044553194,0.005072538,34.59910138,0.215462235,0.215462235,0.215462235,0.5483843,0.220534772,0.768919073,0.1608
231,1990/8/19,3.5,0,136.1627799,0,0,2.359545077,0.043516296,0.043516296,0.041174516,0.004704508,34.3233584,0.209293071,0.209293071,0.209293071,0.526210564,0.213997579,0.740208143,0.1428
232,1990/8/20,3.6,0,133.7273535,0,0,2.395667269,0.039759137,0.039759137,0.037680217,0.00431611,34.05890233,0.203513019,0.203513019,0.203513019,0.505649306,0.207829129,0.713478435,0.1428
233,1990/8/21,3.5,0,131.3922089,0,0,2.298739459,0.036405064,0.036405064,0.034458033,0.003946606,33.80490465,0.198077547,0.198077547,0.198077547,0.486533258,0.202024152,0.68855741,0.1428
234,1990/8/22,3.6,2.3,130.510865,0,0,3.146144209,0.03519971,0.03519971,0.032288323,0.003653609,33.56137686,0.192955422,0.192955422,0.192955422,0.468771539,0.196609031,0.665380569,0.1428
235,1990/8/23,3.4,0.7,128.7339445,0,0,2.444053846,0.032866654,0.032866654,0.030757951,0.003482978,33.32801067,0.188133951,0.188133951,0.188133951,0.452258093,0.191616929,0.643875022,0.1428
236,1990/8/24,3.1,0,126.7230917,0,0,1.980475317,0.030377497,0.030377497,0.028596526,0.003259546,33.10338183,0.183595002,0.183595002,0.183595002,0.436820369,0.186854548,0.623674917,0.1428
237,1990/8/25,3.1,0,124.7379353,0,0,1.957085893,0.028070491,0.028070491,0.026428252,0.00301647,32.88676231,0.179300398,0.179300398,0.179300398,0.422348169,0.182316868,0.604665037,0.126
238,1990/8/26,2.7,0,123.0262068,0,0,1.685532723,0.026195837,0.026195837,0.024522768,0.002793111,32.67775059,0.175227353,0.175227353,0.175227353,0.40876184,0.178020464,0.586782304,0.126
239,1990/8/27,2.3,0,121.5796588,0,0,1.421857009,0.024690963,0.024690963,0.022981679,0.002608663,32.47609518,0.171360421,0.171360421,0.171360421,0.395997509,0.173969084,0.569966593,0.126
240,1990/8/28,2.3,0,120.1473656,0,0,1.409023256,0.023269898,0.023269898,0.021660406,0.002455653,32.28145277,0.167687736,0.167687736,0.167687736,0.383990557,0.17014339,0.554133947,0.126
241,1990/8/29,2.5,0,118.6085074,0,0,1.517041356,0.021816841,0.021816841,0.020368807,0.002311856,32.09334473,0.164196438,0.164196438,0.164196438,0.372673287,0.166508294,0.539181582,0.126
